EmployeeID,Age,YearsAtCompany,Salary,OvertimeHours,JobSatisfaction,PerformanceScore,PromotionCount,CommuteTime,TrainingHours,PeerRating,ManagerRating,ProjectsCompleted,RemoteDaysPerWeek,WorkLifeBalance,Absences,Attrition
43290bc3-156d-4a4a-862b-f60f1285af33,38,6,58525,7,1.19,3.53,0,55,10,3.37,4.69,11,3,3.24,9,0
37ed6c6e-7eb1-4911-ab86-de8754cd4f85,24,0,71333,42,2.81,3.74,0,81,93,2.42,4.34,20,4,1.31,4,0
cfcf11f7-113f-45ea-b899-3722ebab75b4,39,3,73494,1,1.4,1.13,2,23,34,4.33,1.22,23,1,3.88,13,0
eee8863b-ab0e-402a-ac01-c33940b4808e,36,2,59717,17,4.54,4.57,0,53,16,1.71,3.32,19,0,1.15,11,0
70c2043b-c934-4fb8-a6ac-dfff2465eb12,26,1,73251,43,1.57,2.36,1,29,7,2.82,2.95,7,1,4.35,11,0
72327e81-eb86-4972-a0b2-0126dcfedc3b,24,1,83724,16,2.51,1.77,0,39,16,2.12,3.03,16,2,4.08,15,0
90b69e82-6a11-42d6-8808-de22b0f99532,58,11,62173,14,1.69,1.41,3,98,57,2.14,3.27,17,2,3.01,3,0
f5e88b39-b0f3-4bf1-a062-16217a242c7b,22,0,49936,31,2.47,3.68,0,24,5,4.93,1.73,7,4,2.24,20,0
462eaabd-2208-41b7-a330-849e2e12ebb8,33,7,73086,18,3.44,4.51,0,81,10,2.57,1.86,15,0,4.09,10,0
3a24cd52-7d61-45eb-8f3d-9a4b1d94dfa8,24,1,53414,0,3.17,3.4,1,65,43,3.04,3.06,9,2,4.71,3,0
a8659fd7-b2cd-45d2-969d-6f7c17308c50,33,3,65212,36,4.2,1.04,1,48,36,1.39,3.36,12,0,1.36,11,0
0c1f4d3c-d1a5-4133-aa37-613bf64f2e87,36,4,49271,12,1.17,3.91,0,58,50,3.08,3.84,12,4,1.41,0,0
268e8706-ae90-4286-858e-d293537ca0c5,37,2,95045,21,3.62,2.86,1,59,24,3.86,4.13,18,4,4.03,21,0
4693b162-0437-4b06-9f49-e79d13877d0c,48,7,84841,39,1.97,1.61,2,27,23,1.87,4.82,19,4,3.49,6,0
880f1b4e-6639-4437-ae01-9fdd8b454b18,54,16,79600,30,1.13,1.32,0,38,74,1.06,3.08,24,5,1.59,8,0
dead326c-b15f-4adc-968d-302a5940e9f3,42,10,107915,32,3.74,3.26,3,37,14,1.8,1.95,4,5,2.05,5,0
6432b785-ce71-4d2e-a54f-c89e8ab5548f,46,3,54117,11,4.52,2.35,1,87,1,4.2,4.13,7,1,2.04,11,0
2ed997ad-1bc1-485e-bf22-e96641787ca7,55,12,56413,34,3.8,2.89,0,23,29,1.88,2.46,24,4,3.62,2,0
0e902afc-b99d-425e-a711-38a196fc8067,44,10,80995,4,3.16,4.67,4,27,8,4.14,2.15,8,5,2.75,23,0
ff84bd6f-04ef-4d46-a5c4-9baa7d0beef2,40,7,64398,14,4.23,1.32,2,52,59,4.49,4.6,9,5,4.73,20,0
76ca2085-802d-4376-bfe7-d838e1019d48,35,6,63903,7,1.68,1.99,2,36,66,4.1,3.84,7,0,1.31,17,0
85258109-35aa-418e-9fe9-16a4e963d46d,32,6,59996,19,4.41,2.17,0,99,56,3.73,3.39,16,0,2.64,12,0
79b6c4c7-7cef-4d4d-99ac-19d1f0f1180c,52,4,66257,12,4.41,1.08,4,53,33,1.71,3.57,16,1,1.88,19,0
37baa43a-0f15-4bd7-a150-ee69bbbb9ed8,46,11,72734,13,4.12,4.1,0,12,65,2.39,2.95,12,2,4.64,2,0
61a8427f-60b5-4413-a8fb-8bf56765f71f,26,2,89152,5,4.66,3.77,1,79,86,2.36,4.35,1,1,3.99,17,0
2405423f-2358-4639-9233-767b7e5cf879,42,10,56661,20,3.81,2.36,0,75,8,1.62,3.26,5,4,2.26,14,0
6056255f-4757-4708-9303-7b99994614ac,39,7,60709,40,4.69,4.46,2,99,53,3.54,2.26,6,3,2.2,6,0
24abe8e1-5647-4c7d-8c2b-1ae57286f10c,33,5,69566,39,4.51,4.34,2,87,65,3.62,1.25,20,2,3.09,16,0
2e22edb8-e834-4c30-bd3c-3a5ee49b2c09,50,5,56097,18,1.53,4.84,1,85,69,1.5,1.94,10,4,4.68,8,0
a81fe992-051a-45d1-b937-2bd17c589658,43,9,95367,18,1.51,1.34,6,65,10,4.43,4.97,9,3,1.51,24,0
caf80fbe-6216-4691-8cc2-0bf36fb2ca2e,41,5,53998,13,2.87,3.89,0,41,50,4.19,3.54,7,4,3.05,17,0
3b316bd8-1fe9-412b-b174-278bd761f8a5,47,11,78561,6,2.84,1.39,2,60,1,2.32,2.87,3,2,1.46,11,0
416aad9a-0006-4cdd-819b-83a393fcb97e,26,2,42628,4,2.76,2.05,3,89,21,4.06,1.63,21,2,1.16,16,0
c1f66b38-a28e-43bc-9538-01e18f22e363,45,8,88173,35,3.03,3.79,1,19,31,2.07,2.03,7,0,1.86,12,0
d1c7d4cb-9345-46c5-892c-8ff409f41411,38,1,66211,1,4.58,3.64,3,60,65,1.61,2.06,11,2,4.23,6,0
40e81d02-9ca4-4d89-92b6-674bbaebe58d,54,9,65293,34,3.37,3.23,0,28,84,2.76,3.06,3,5,3.72,4,0
212e8c4a-3fbc-419f-982c-d7126d25c95d,49,10,45108,32,1.49,1.44,1,11,97,3.6,2.68,7,3,4.92,4,0
bf330fb9-1871-444d-b5c6-054f985b9986,43,3,99424,38,1.92,2.87,0,43,93,1.2,4.81,1,2,1.29,21,0
14a7b167-0589-428c-938a-af1f3219916d,21,0,52335,36,4.29,2.9,0,40,46,3.98,3.34,9,5,4.85,5,0
0837cae8-7ab1-4ef4-9778-e1040583ac6e,51,6,56249,26,2.13,3.8,0,75,7,2.76,1.63,21,5,1.92,23,0
fb73c0c7-92fd-44e4-a489-877fda21f55e,21,0,66210,7,2.54,4.84,0,38,0,1.78,2.75,1,4,1.34,13,0
8eb3128b-7010-4533-96a9-960652e07126,27,2,93796,10,4.57,1.17,0,31,99,1.74,4.4,18,0,4.75,24,0
e12dbf95-de2f-4e8d-8f16-e0b2c9359603,57,16,81725,0,1.13,3.79,0,71,84,4.56,4.74,17,3,3.65,24,0
06d13438-6646-498d-9626-54c90792389d,57,17,101295,21,3.83,1.75,0,53,40,3.87,2.53,5,0,1.57,9,0
4620e977-5454-4c33-81e1-447f39286232,50,12,103039,13,4.16,2.75,2,47,16,2.79,1.4,1,0,4.42,19,0
da113e5e-8e0c-4c33-b57a-77e7e527f311,55,13,79991,41,3.74,3.84,0,79,83,4.55,1.26,24,1,3.17,2,0
654b1e6d-fe44-4658-9582-952fc2227793,24,1,60907,9,1.51,4.61,1,29,1,2.02,4.66,8,4,4.98,21,0
91916237-efdc-4894-8b67-25896062f046,25,1,63340,29,1.12,3.07,0,75,79,1.19,2.59,22,3,3.13,18,0
bd4bbb5f-ad87-4d3a-9c34-23915734ae9f,37,6,31538,22,2.98,2.67,3,84,66,2.7,5.0,9,0,1.51,17,0
b466170d-f49a-42b5-9f94-77a18dbb25e0,44,8,84123,37,4.58,1.31,0,80,51,3.41,3.22,9,5,3.47,5,0
988514fe-4e9c-49d3-aa8b-62eb6b925230,21,0,68121,4,4.37,1.47,0,79,2,3.89,4.96,3,0,1.08,19,0
f4f4e894-787f-4545-bc30-d399dd2bc916,30,2,60405,34,4.37,1.65,0,60,74,3.4,1.6,9,1,3.16,22,0
68697845-3eb0-4dfb-a0db-383739ded867,31,1,66959,2,2.37,3.0,2,66,25,3.62,1.92,20,0,2.03,17,0
5aa5d096-0930-458d-ac8e-893f168d046c,58,20,69195,35,4.44,2.54,0,13,25,4.79,1.14,10,0,1.76,20,0
31c07707-8393-4685-ab46-2c5432878584,59,22,50220,34,2.87,2.12,0,70,21,4.73,3.51,2,5,3.52,3,0
9e73fead-3a8e-46a0-9b1e-17860304316f,52,13,92067,7,4.43,1.89,1,12,60,3.13,2.31,7,2,4.41,15,0
e490393b-4a58-42b7-8621-bb9507adb852,23,0,68454,2,1.51,1.72,0,39,89,2.17,2.87,20,5,4.66,5,0
47898984-f5a2-492a-bb7b-79e805749689,40,2,55386,9,4.08,3.22,3,30,51,4.07,4.82,1,2,3.41,12,0
ef8a2829-fa3a-4b2e-85ae-58505d349ce9,24,0,30000,22,4.79,2.49,0,36,69,2.09,2.48,23,4,3.77,4,0
06f48096-dee0-4fa4-bb2c-3a326e33e5ea,34,6,71828,29,1.16,4.71,0,56,62,1.69,4.27,18,0,1.69,22,0
1399ab89-33fd-421a-a3c5-3c4e1938d666,48,8,52701,31,3.97,4.77,2,50,25,4.92,4.89,10,3,3.04,1,0
cd6c7f3c-a8a5-44a9-8ae3-fa92f854c0f6,27,0,99218,30,4.06,3.87,0,52,13,2.31,2.02,7,5,4.29,21,0
9ff1be92-8a63-4dcc-9dc9-e783078c3b89,53,6,63473,33,4.78,4.86,1,51,78,2.95,1.96,10,3,1.7,23,0
274bdfe9-0299-4e49-a9aa-bead79a20525,42,8,87984,39,1.32,1.17,1,87,46,4.94,3.39,5,5,2.34,19,0
08d46f0e-96e0-4efe-a486-059d714d0f06,24,1,56748,26,3.69,1.8,2,30,27,3.9,3.7,3,0,1.55,7,0
f4d04fa9-5cec-4fcb-8fbf-4e456ea8ceb6,48,5,37436,26,2.59,2.56,2,64,92,2.91,2.87,11,2,3.62,11,0
f948f92f-bba2-4e16-ab04-e8ea41d4c47c,47,15,43702,19,4.96,2.06,0,70,95,2.64,4.29,20,3,4.9,2,0
e27f06fb-6997-4384-860e-a669a6fc4bfe,37,7,58723,17,1.57,3.29,4,20,91,2.84,4.96,2,5,2.06,12,0
5b15cbbf-36af-49c3-852b-e121d3af5db8,28,3,69472,33,3.55,2.8,0,77,43,1.67,4.3,4,4,3.21,15,0
9996b7bd-3de6-4b1c-8e39-7b9f310d87b1,59,15,75670,26,3.64,3.18,2,33,23,4.19,4.93,24,5,4.51,12,0
c1f85383-6520-41c4-b142-9464ece673c6,54,16,74057,35,1.46,1.73,2,41,15,4.45,1.11,4,4,2.33,19,0
1f383e8f-3ea2-410d-a1d2-e466074b6d62,44,3,65454,9,3.92,1.82,0,40,11,3.28,3.78,24,3,4.99,5,0
6cb7ba35-da19-4c6f-af2b-8b9355da7465,43,12,40933,0,2.49,1.63,0,72,16,4.3,4.67,8,0,3.01,4,0
cdd2a653-724f-48dc-b9b9-2e9c17a2693b,49,14,57012,12,2.73,2.39,0,86,24,2.82,1.46,16,3,3.59,1,0
33d4640e-bc87-4b9c-9887-33e9a8aa32c1,41,11,57202,32,1.88,3.18,0,19,73,3.12,2.2,19,3,2.82,1,0
940b0336-d70c-4b78-9a1b-3f9d7202eb69,37,2,82195,22,2.96,3.63,2,88,0,1.68,3.26,18,3,3.08,18,0
0776e9bd-6054-4166-ade1-d86fb9ba8420,21,0,67388,33,2.24,2.27,0,15,5,4.07,2.79,16,5,2.05,23,0
734e80a3-dcc3-43a2-aff5-ecbc761378d4,22,0,30000,29,1.78,4.64,3,21,35,1.14,4.75,10,1,1.24,12,0
b05cb375-1505-489f-a951-71df2fd48603,53,18,30000,29,3.73,2.52,1,61,22,1.38,4.7,7,2,1.87,18,0
b9f3120b-254f-4485-868f-ad856ca5f37a,39,8,57306,5,2.83,1.8,0,89,88,4.75,1.46,8,0,4.72,11,0
10d4cc51-3404-445e-b2c2-d82d874857d5,40,10,53298,17,2.84,2.96,1,9,43,4.94,4.04,16,0,3.89,8,0
a5a90fa2-db90-4422-a614-33dd75c1ea9a,27,1,57530,26,3.55,1.25,1,74,49,1.84,4.58,18,0,1.01,0,1
450f5079-b64d-4eb7-a93c-e43d910927bb,50,6,50957,18,4.67,1.61,2,97,98,4.65,4.35,18,1,2.97,5,0
f35f9f7c-fb98-4829-a466-6ac6e9e2cddd,44,12,73249,34,4.92,4.08,0,53,34,4.37,4.84,19,4,2.6,18,0
b27bfe5a-e30a-47dc-9134-758aed671813,57,3,75515,0,1.25,2.78,2,73,93,3.72,3.69,5,1,1.13,5,0
33053708-0ab0-42bd-aa39-c942317bcf0f,41,7,92101,14,1.51,1.03,1,79,6,3.12,2.46,12,4,3.73,14,0
83545edb-559e-4c14-8879-c90387636c8e,54,14,70416,1,1.1,1.08,1,99,17,2.81,3.7,12,1,1.76,8,0
121a11a1-1eab-4ff6-85df-ea24bab36d9d,43,2,101528,13,1.34,4.22,0,23,40,4.24,2.58,14,1,3.43,16,0
b23c7b29-b232-48a1-b02d-7280133de135,40,10,55578,14,2.85,2.98,0,59,29,3.87,4.06,18,4,4.9,1,0
a1e7f074-413e-495f-a3df-73f0114ede33,26,2,35544,18,2.83,4.23,1,18,6,2.95,1.37,2,3,1.55,3,0
5d82bfc1-0c1b-44b1-91b4-9d5fb1ffd731,28,4,67852,20,3.68,4.07,5,10,96,2.09,3.33,8,0,4.46,2,0
68268479-87d7-42c5-be49-be487a9a6674,59,19,86609,23,4.23,4.64,1,77,35,2.2,4.96,18,5,4.36,2,0
7a7d1336-ada4-4cad-824c-ae94005f103c,35,4,69587,24,4.35,4.73,1,93,23,4.27,2.3,20,0,4.36,10,0
bef27aa1-2e32-410d-a04b-f99b6228edce,28,2,75822,41,3.94,2.29,0,63,4,3.7,3.07,13,2,2.72,6,0
00c49482-851f-4e49-aa74-26a80fb43bf2,31,4,78650,31,2.02,1.86,1,73,19,1.69,3.2,16,5,1.15,21,0
f97e9c46-c685-41f3-b10b-d977bda0295d,51,10,66914,1,3.28,4.91,0,66,61,4.07,1.44,7,5,4.53,11,0
dec4bcc9-434c-45ab-bcf6-73c5a9d4fdf3,46,10,75545,18,2.63,2.0,1,11,59,3.65,2.12,24,0,1.81,10,0
d3b64ab1-f94c-47a9-9635-f83b675d4f56,35,7,56433,10,2.01,3.0,3,35,0,3.35,1.07,17,1,4.44,24,0
ee0e43ea-8efc-4f57-9ae6-d2f32bf66baa,21,0,95471,25,3.5,1.47,0,50,96,4.08,1.92,3,2,3.61,24,0
8b7b385d-0cf9-498b-885b-9099568ef57f,34,7,79764,12,4.98,1.02,0,42,76,3.23,4.35,3,3,4.91,5,0
91a03fb9-313f-42f9-80af-18b5eaf235ca,52,6,92622,26,1.03,1.35,1,48,21,4.34,1.3,5,4,1.22,2,0
48bdefbf-ba8b-4a7c-bdd5-5b0c56f0cc45,45,2,30175,26,1.19,4.72,0,33,55,2.2,4.62,2,2,3.87,9,0
ac5d169b-6e74-46cb-88b4-4a45553d64ea,58,4,35954,39,4.8,4.9,1,35,93,1.51,2.35,23,5,2.03,4,1
20a05d28-d2ff-4d9d-8cfb-06a0a82ba2d3,58,20,88734,7,4.78,1.08,0,14,55,3.61,3.49,14,2,3.67,5,0
5d368101-c815-4584-88cf-9139b51992e6,43,10,66918,2,4.0,3.37,1,5,95,1.88,2.76,23,5,2.7,6,0
e77944c9-4550-47b1-a48d-368d280a0d4e,31,5,64790,1,2.77,2.79,2,92,29,2.18,3.96,21,1,3.94,12,0
7b45746a-8374-4a8b-ab71-e40ebeae3d4d,49,10,73667,39,3.13,2.44,1,95,41,2.07,4.53,18,5,3.24,3,0
75bc2e0b-621e-4d7d-aad9-a13f89a519ab,28,2,59805,37,2.55,4.32,0,38,68,1.33,2.82,20,0,4.37,5,0
09aad1c6-9b81-4930-b0ee-84585659f0a6,43,3,37300,44,2.85,1.58,1,9,37,1.74,4.88,15,0,4.56,15,0
6eefb037-442f-49ca-95fb-7d8a1210f7b9,32,6,32850,24,1.7,3.71,3,74,77,3.74,4.98,9,1,3.9,20,0
c3402624-0293-4a3a-b7bc-4917cffa9287,26,1,71634,36,2.93,3.11,3,33,3,3.12,2.03,7,2,3.66,5,0
7794729d-45ab-4335-865d-43d7193c8f4d,27,2,75011,21,3.97,2.49,2,89,92,1.07,1.65,17,1,4.73,15,0
4f5ee20f-58dc-4c56-b24b-a31910b0eadb,52,8,74655,35,4.27,4.61,2,12,44,4.94,3.59,5,2,1.08,13,0
04316f4b-c31d-4934-9abd-2a63eb57812a,35,3,73372,16,1.18,2.71,0,52,49,1.07,4.74,5,3,4.11,1,0
57fc89a2-0fd8-4274-b623-26ec40bb0ca9,55,12,38650,1,3.33,4.55,0,49,8,2.28,2.29,4,3,3.37,17,0
83d9454a-88bf-42fc-a509-896ccc3fa749,36,5,48351,38,1.35,4.42,0,18,14,4.53,1.33,13,2,2.24,2,1
8f685960-b077-460c-b23f-aa7b7dd1ac67,57,21,32806,1,4.91,4.6,1,78,81,4.54,3.46,12,0,1.46,15,0
7cf91c96-4b4c-4c2f-b27f-b5e0e4d88c13,29,2,46785,2,3.08,3.5,0,86,0,4.93,1.89,13,5,4.19,16,0
5a5012bb-8eac-4fb2-8262-1df736ec62df,32,5,56071,22,2.19,1.29,2,51,68,2.87,1.91,22,3,1.27,16,0
1bf3b355-818a-4921-b41a-f53372930f09,57,17,50087,43,4.48,1.04,0,92,76,4.42,1.24,14,4,3.66,24,0
c7b6f19a-b040-4b00-a0ae-f8170324d7ad,34,5,58679,31,1.71,2.48,0,88,24,4.71,3.56,17,4,4.25,1,0
e3728a78-576b-4698-b8f4-7cfb181cda43,44,5,78762,20,2.95,3.33,1,49,60,1.41,2.3,9,3,4.87,12,0
81586e7f-6708-4d4c-9386-296282522ed7,26,2,81156,14,4.44,3.26,2,9,6,1.35,3.13,8,3,2.79,11,0
c0c8ae0e-3792-442a-a529-3df8fd82c51d,38,6,51090,35,1.49,2.36,1,44,84,2.6,4.23,4,3,1.88,20,0
7a6b3f30-2307-4470-8ed5-5d04c84d694c,40,10,60016,33,2.19,1.01,0,84,53,3.94,3.74,18,3,3.33,16,0
1de5974a-b56c-49fd-8e19-c936f50bedf9,49,3,51828,41,1.18,2.83,1,12,94,1.93,1.24,18,1,1.98,8,1
3fb76235-4970-4733-ae65-1a33562373d7,54,4,65104,21,2.73,2.94,0,76,92,4.29,2.72,5,2,1.77,12,0
3eb3bef2-7d9e-4264-b75d-c00792253925,32,5,57435,17,1.27,2.68,0,38,0,1.82,2.51,4,3,2.9,18,0
f332a5df-0127-4098-83da-df251b3dad42,22,0,30000,23,3.19,1.94,3,98,34,2.99,4.82,10,2,3.52,2,0
7e508332-730a-4938-8140-87393e6c6ff0,32,3,71237,19,2.3,3.77,1,8,6,2.07,1.99,6,0,3.4,22,0
dc6121be-aea4-4971-ba56-6f78527838c9,39,3,70816,33,3.92,2.03,1,28,96,1.97,1.84,22,0,1.52,21,0
7a7631de-2b1b-4731-bf4d-8c29cef32d8c,30,3,76865,5,2.61,4.73,0,97,13,2.07,1.73,10,5,1.99,9,0
58b5ddf9-23b5-4e62-bb0f-8e051888ef00,47,4,45759,1,3.3,4.48,1,83,6,1.11,4.75,13,2,4.76,10,0
3f677abe-9b45-4ed1-94f2-8a3bce094f87,40,10,97573,2,3.58,1.23,0,14,40,4.44,4.46,24,3,4.6,22,0
68654059-38a1-4b9f-8752-bae2f7bafaf0,55,19,63904,0,2.51,4.94,1,57,8,3.58,1.76,5,4,2.1,10,0
a965f3f8-2566-44d5-ad94-f0770bbeab62,38,6,73070,22,4.06,2.76,0,18,85,2.06,4.29,6,2,2.81,5,0
7a55cdad-d09b-4a80-b56e-74a8738986a8,59,7,48699,10,1.68,4.86,0,72,51,4.97,2.4,10,3,1.82,7,0
b7de0f06-71f3-42e5-901e-d3c5fde6fbd5,37,7,44215,40,3.69,3.42,3,19,10,4.06,3.14,21,2,2.07,18,0
4c9c14c0-24f8-4046-9026-4c2b168f8724,45,11,70635,7,2.59,2.56,1,84,90,2.83,4.18,10,4,1.63,24,0
9a730609-a2f9-4246-bea9-a7474d8ea4de,40,5,52550,30,2.73,1.74,0,68,55,4.32,2.51,9,4,4.35,4,0
487951ef-cf05-456e-8ae5-c525975aadbc,44,6,64197,7,4.23,1.28,0,21,34,2.24,1.75,20,1,1.54,1,0
7e1fd224-aab9-452f-8bab-69362dbd408f,46,7,83150,28,1.07,2.03,1,50,9,1.67,3.84,21,3,3.78,0,0
662e606b-8ca1-4080-a5d0-125c59c013c3,59,4,106384,31,4.85,1.35,0,5,19,4.48,3.89,12,1,2.35,21,0
edadeb6c-a300-4db0-994b-44d948b0fce1,45,7,63516,38,4.38,2.4,2,92,68,4.47,1.43,10,3,1.21,4,0
0bee6b14-2229-4880-98c8-63b5e5dbc508,27,1,82806,18,2.17,2.07,2,35,80,1.9,3.76,18,4,2.54,19,0
e6dc2607-b80f-4cd2-98e8-56ab8960fc02,37,3,78320,29,2.57,4.55,1,50,56,4.7,1.23,6,2,4.69,2,0
4b34a963-de06-4267-8004-de5294da5403,48,4,87749,42,1.19,3.37,1,37,42,3.09,3.26,18,0,4.25,1,0
2885c72a-d119-48cd-861f-df91d03b22fb,58,11,72155,42,3.17,3.02,0,93,49,4.95,3.69,8,3,1.14,23,0
03183455-24d7-4460-9200-0d4176802e54,40,5,72148,25,3.76,3.36,1,43,43,4.46,4.28,5,0,3.12,17,0
fef528c3-8327-4907-902a-b324411acc94,54,6,55463,6,4.07,4.61,0,40,74,1.73,4.62,9,0,3.89,0,0
11dae8f4-19a8-4def-9782-ae7e08086fed,58,8,72681,20,4.28,1.86,3,34,5,3.71,4.6,20,0,4.84,0,0
2b21223b-fe80-45ba-bad1-d425e4f1cb20,31,1,41471,0,4.87,3.54,1,92,80,4.82,3.86,20,1,1.71,4,0
c9600b10-fa8d-4f27-a5b2-0cdff1f478a3,50,7,63354,5,4.06,4.56,0,21,93,1.28,3.18,1,3,3.0,12,0
a5c25b8c-d95d-471f-b05b-2ce35031f3bd,23,0,61316,33,4.11,2.57,1,19,57,1.9,3.45,21,5,2.94,18,0
edb62ab8-0144-49c1-bad1-1349576b02de,35,5,71107,39,4.46,1.88,0,58,19,4.7,1.26,16,4,2.44,15,0
66caccb2-5ca1-4adc-bc83-3db45d71ce37,35,3,56960,41,2.44,2.68,0,36,58,3.95,3.16,13,2,2.36,18,1
ed0b5a29-8179-4066-bb1d-05251a0b5b34,23,0,35013,10,3.06,3.32,0,18,78,1.36,3.97,7,5,3.15,0,0
a5d433d4-596e-4c09-af10-8507d6243ecc,31,5,42510,7,3.54,4.78,1,99,94,4.55,1.39,24,2,4.37,24,0
edf90a90-3842-4097-8229-cf2c47ca8e83,55,14,72287,27,3.45,2.37,3,13,11,1.85,4.15,7,4,3.51,12,0
7f4ce904-45bb-4881-8c18-70bd4eb4abe3,42,6,51323,19,2.22,1.94,0,23,50,4.5,4.75,11,2,4.44,18,0
3d6ad79f-6481-4206-9d20-5cb3110c5a7b,38,2,61763,9,1.65,1.54,2,21,65,1.66,3.1,14,5,2.29,20,0
00d21866-6733-4c70-b751-8754253bc7ee,59,4,78430,9,4.41,1.3,0,65,52,3.19,3.53,8,5,2.19,17,0
9f29e610-1854-46f9-8968-224de248221b,39,8,55925,38,1.02,2.87,2,67,81,2.4,2.98,5,3,2.65,18,0
6c59f9b2-7127-4595-b9ec-d5d66c186b3a,37,3,56757,34,3.91,4.9,1,29,36,4.12,1.48,10,4,1.71,2,0
dc81d387-3540-413c-8904-341f12e1d0e9,21,0,67495,17,1.05,4.08,1,28,78,4.76,2.85,17,3,4.65,1,0
5ce6de78-ec1e-4602-94f0-f2b9685151bf,55,4,65832,13,2.01,1.23,0,26,86,1.88,1.29,12,1,2.56,18,0
0be5846c-e8b4-4346-9aae-ab969b744c9c,45,9,59164,34,2.1,2.33,1,25,10,4.79,2.55,22,5,1.42,24,0
08869051-97e6-4844-981e-89651e87883d,29,2,68484,14,1.17,1.3,1,13,27,1.78,2.18,2,4,3.02,5,0
832425b2-b2d0-4084-9af3-fc14af3e7a61,34,6,68216,25,1.54,3.26,1,55,47,1.31,4.59,13,4,3.41,7,0
bdcc78b2-678e-403e-a977-4645f02519c2,35,7,97942,16,4.3,1.43,1,25,81,1.8,1.27,23,1,3.82,21,0
1db07347-db4f-47b2-9dd0-cf401a37dbbe,39,4,47150,37,3.23,1.08,2,95,0,4.25,4.34,7,5,3.82,9,0
71d0e938-1951-40ea-b088-ae384df51788,44,2,74022,31,1.13,1.05,3,29,9,1.59,4.58,23,2,1.26,21,0
705b886c-b56c-4978-bb4c-7af7a807e4fb,52,5,49821,12,4.91,1.81,1,99,30,1.93,1.39,4,2,4.3,5,0
049d2f90-f8a5-47d9-a100-98e77c042392,36,2,70044,17,1.22,3.71,0,23,72,2.11,3.1,10,2,2.02,1,0
b0072cac-de63-4aa2-9c22-dc5b3feb81bc,31,1,34899,35,3.54,2.44,0,29,42,2.13,2.95,18,1,3.46,21,0
1a0f87cc-4268-4a69-b5a6-67dd84a2fd51,31,2,71096,4,1.02,2.32,0,25,40,3.95,3.99,14,5,1.73,13,0
97532b59-857b-46ac-8fc6-df61a689211c,43,8,44502,13,3.19,1.31,0,48,70,4.36,3.07,12,0,2.05,21,0
073c6762-9fbb-4174-8a07-98effcf59e86,40,5,64338,14,2.2,3.64,0,82,51,4.3,1.04,19,3,2.42,12,0
da138d14-5ba2-4d54-aab9-2c06e50c2759,59,20,72825,27,2.22,3.09,3,86,20,1.58,1.46,11,0,3.19,13,0
af947ea4-a2ab-4d3e-b924-02bb216809f2,23,0,87550,38,1.59,1.18,0,67,64,1.8,2.92,3,3,3.42,1,0
af52939c-3cc8-4c74-8f03-12812916c985,58,9,44145,32,2.99,1.64,0,23,72,1.05,4.41,17,5,3.82,14,0
4ab19124-aa4f-49dc-ada5-7e1ac9bc7838,38,9,56341,2,1.96,2.88,1,72,64,4.51,3.46,17,5,3.54,7,0
81a494ae-3f5a-40af-b579-9e13a9952ded,44,2,96212,25,1.86,3.68,1,39,61,4.91,1.43,20,5,4.33,2,0
ddfca8ae-5fe4-4387-85ec-a875c4d9efa6,40,8,69396,38,3.89,3.11,2,18,8,3.32,3.86,19,4,4.09,12,0
cfb39353-6b29-42a9-bfbd-a2c4ebad4524,34,2,74924,7,1.32,4.78,1,40,54,1.66,2.99,15,5,4.39,10,0
dca697ca-0523-4b31-8ef0-16eff9e5dde1,41,7,111981,40,4.71,2.39,0,82,80,3.65,4.55,4,4,4.1,19,0
8ed9b969-3e7f-4650-b388-0e55be61a5a5,41,11,57111,19,2.77,4.71,0,79,71,3.08,3.99,22,2,4.15,6,0
5399380d-b4d6-4f48-935a-523055015ade,31,1,79076,5,3.91,3.78,1,27,7,3.71,3.99,23,3,2.19,23,0
8184966f-7fd3-46a4-8102-f21fc6c6a520,55,8,79346,20,3.62,4.77,0,26,70,3.7,1.02,4,5,3.59,12,0
4f35af2d-b73a-48ff-abce-255a5f82d981,56,9,76346,9,3.46,3.42,3,32,73,2.45,4.82,18,5,4.28,4,0
4c6b8fa6-edb3-4945-b86f-2811fd335f35,29,4,46245,31,3.02,4.55,0,15,65,2.85,3.39,16,5,3.24,22,0
f2e21c0c-d161-4cb4-95d1-127625f6f4ba,22,0,89046,5,3.68,3.52,1,24,22,2.36,3.24,21,0,2.86,10,0
c88ba558-15de-4f83-abdc-e25bcf70a27e,39,4,78074,38,2.44,3.41,1,37,77,1.02,1.14,9,4,4.68,6,0
0e1cf6e1-0ba7-4f58-b9be-4dfaba4caef2,54,15,68248,2,4.55,2.79,0,79,58,1.04,3.61,18,5,1.31,0,0
40dfe08c-03ee-4fde-9ab2-cec4b6708450,29,1,58501,9,2.3,3.32,1,45,62,1.13,4.98,4,2,4.06,14,0
1028acbe-eb9a-423d-9794-503d14872c2a,39,3,91549,33,4.92,2.32,2,20,99,4.48,1.54,18,1,3.07,14,0
898e5af5-3ec5-4476-b5c7-76776b3a178e,37,3,66695,28,2.6,3.52,2,76,33,2.47,3.02,13,4,2.22,20,0
34d3ad73-58ac-4698-9eb1-030ac84577fa,38,9,62595,1,1.66,2.77,1,85,42,4.81,2.48,22,3,4.68,15,0
